Day,Date,Time,User Name,Message,Media
Wednesday,12/7/2023,5:04 pm ,Mahnoor Sikandar,Can u read that ??,
Wednesday,12/7/2023,5:05 pm ,Aimann,Yes i...,
Wednesday,12/7/2023,5:05 pm ,Aimann,"I don’t know what you thought about the book, but I had a lot of mixed feelings about it.",
Wednesday,12/7/2023,5:06 pm ,Mahnoor Sikandar,"Ohh, reallyy",
Wednesday,12/7/2023,5:06 pm ,Mahnoor Sikandar,Like what ?🤔,
Wednesday,12/7/2023,5:07 pm ,Aimann,"Well, I thought the main character’s situation was interesting, but his attitude toward women bothered me🙄",
Wednesday,12/7/2023,5:07 pm ,Mahnoor Sikandar,I can see that .,
Wednesday,12/7/2023,5:07 pm ,Mahnoor Sikandar,It definitely seemed like that he had some problems with women 😐,
Wednesday,12/7/2023,5:08 pm ,Aimann,would have liked to understand how that started..🤔,
Wednesday,12/7/2023,5:08 pm ,Aimann,"I mean, the book didn’t go into too much detail about why he felt that way",
Wednesday,12/7/2023,5:08 pm ,Mahnoor Sikandar,I agree with that 💯💯,
Wednesday,12/7/2023,5:09 pm ,Mahnoor Sikandar,I think the author could have handled that part of the book better .,
Wednesday,12/7/2023,5:09 pm ,Mahnoor Sikandar,I did enjoy the descriptions though.,
Wednesday,12/7/2023,5:10 pm ,Aimann,"Oh yes, the writing was beautiful!❤",
Wednesday,12/7/2023,5:10 pm ,Aimann,That just made me more disappointed in the character.,
Wednesday,12/7/2023,5:10 pm ,Mahnoor Sikandar,"Well, this is just my opinion 😉",
Wednesday,12/7/2023,5:10 pm ,Mahnoor Sikandar,"But maybe the character would have been easier to understand if the writing had been simpler.  It seemed like the author spent a lot of time on the descriptions when he could have spent more time on the character’s thoughts.🤔
",
Wednesday,12/7/2023,5:12 pm ,Aimann,I’m not sure if I agree with that🙌🏻,
Wednesday,12/7/2023,5:12 pm ,Aimann,"I just think that the writing could have been more thoughtful while still being beautiful, if that makes sense",
Wednesday,12/7/2023,5:12 pm ,Mahnoor Sikandar,That does make sense.,
Wednesday,12/7/2023,5:12 pm ,Mahnoor Sikandar,I think maybe the problem for me is just that not much actually happened,
Wednesday,12/7/2023,5:14 pm ,Aimann,You’re right about that....👍🏻,
Wednesday,12/7/2023,5:14 pm ,Aimann,There wasn’t much of a story.,
Wednesday,12/7/2023,5:14 pm ,Mahnoor Sikandar,I still enjoyed parts of the book though ☺️☺️,
Wednesday,12/7/2023,5:15 pm ,Aimann,"Oh, I did, too😉",
Wednesday,12/7/2023,5:15 pm ,Aimann,And I appreciate hearing your point of view.,
Wednesday,12/7/2023,5:17 pm ,Mahnoor Sikandar,Aiman,
Wednesday,12/7/2023,5:17 pm ,Mahnoor Sikandar,Have u read wasif Ali wasif quotes Nd books ?,
Wednesday,12/7/2023,5:17 pm ,Mahnoor Sikandar,He's a gr8 writer and poet of Pakistan,
Wednesday,12/7/2023,5:18 pm ,Mahnoor Sikandar,"Recently, I have read some of his books 📚",
Wednesday,12/7/2023,5:19 pm ,Mahnoor Sikandar,He's such a great Sufi,
Wednesday,12/7/2023,5:22 pm ,Aimann,Yes i have  read  some of it ...,
Wednesday,12/7/2023,5:22 pm ,Aimann,Yes he is..🫶🏻,
Wednesday,12/7/2023,5:23 pm ,Aimann,A great  poet .,
Wednesday,12/7/2023,5:23 pm ,Mahnoor Sikandar,,IMG-20230712-WA0058.jpg (file attached)
Wednesday,12/7/2023,5:23 pm ,Mahnoor Sikandar,,IMG-20230712-WA0059.jpg (file attached)
Wednesday,12/7/2023,5:23 pm ,Mahnoor Sikandar,Absolutely 💯😌,
Wednesday,12/7/2023,5:24 pm ,Aimann,👌🏻,
Wednesday,12/7/2023,6:04 pm ,Laraib  Mansoor,Is that aiman,
Wednesday,12/7/2023,6:09 pm ,Aimann,Aiman ishtiaq  here🙋‍♀️,
Wednesday,12/7/2023,6:09 pm ,Aimann,And uh?????,
Wednesday,12/7/2023,6:11 pm ,Sehrish,Hello,
Wednesday,12/7/2023,6:11 pm ,Sehrish,Yeah,
Wednesday,12/7/2023,6:12 pm ,Sehrish,👍,
Wednesday,12/7/2023,6:12 pm ,Sehrish,True 👍,
Wednesday,12/7/2023,8:50 pm ,Laraib  Mansoor,Laraib,
Wednesday,12/7/2023,9:07 pm ,Mahnoor Sikandar,Guys plz share some pics/media here .,
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0081.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0080.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0074.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0079.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0078.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0077.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0076.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0075.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0073.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0072.jpg (file attached)
Wednesday,12/7/2023,9:46 pm ,+92 317 4215515,,IMG-20230712-WA0071.jpg (file attached)
Wednesday,12/7/2023,10:22 pm ,Aimann,"Ohhhh  ..hlooo
  How r uh?
",
Wednesday,12/7/2023,11:19 pm ,Aimann,https://vt.tiktok.com/ZSLfVhtLy/,
Wednesday,12/7/2023,11:21 pm ,Sehrish,,"IMG-20230712-WA0083.jpg (file attached) When My little nieces was of 3year
"
Wednesday,12/7/2023,11:22 pm ,Sehrish,,IMG-20230712-WA0086.jpg (file attached)
Wednesday,12/7/2023,11:22 pm ,Sehrish,,IMG-20230712-WA0085.jpg (file attached)
Wednesday,12/7/2023,11:22 pm ,Sehrish,This message was deleted,
Wednesday,12/7/2023,11:25 pm ,Aimann,https://vt.tiktok.com/ZSLfVGrW9/,
Wednesday,12/7/2023,11:42 pm ,Mahnoor Sikandar,Mashallahh 😘😘😘,
Thursday,13/07/2023,12:26 am ,Aimann,mashAllah mashAllah,
Thursday,13/07/2023,9:49 am ,Mahnoor Sikandar,Assalam o alaikum everyone,
Thursday,13/07/2023,9:49 am ,Mahnoor Sikandar,Good morning 🌞,
Thursday,13/07/2023,10:04 am ,Aimann,Wa alaikum aslam,
Thursday,13/07/2023,10:04 am ,Aimann,Gd mrng🥱,
Thursday,13/07/2023,10:16 am ,Mahnoor Sikandar,How r u dear ?,
Thursday,13/07/2023,10:21 am ,Aimann,I'm good,
Thursday,13/07/2023,10:22 am ,Aimann,What about uh?,
Thursday,13/07/2023,10:28 am ,Mahnoor Sikandar,Alhamduliallah I'm fine,
